,id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,sub_area,area_m,raion_popul,healthcare_centers_raion,university_top_20_raion,shopping_centers_raion,oil_chemistry_raion,nuclear_reactor_raion,full_all,young_all,work_all,ekder_all,kremlin_km,big_road1_km,railroad_km,zd_vokzaly_avto_km,metro_km_avto,metro_km_walk,radiation_km,price_doc
15535,15538,2014-02-28,65,43.0,12.0,12.0,5.0,1975.0,3.0,10.0,3.0,Birjulevo Zapadnoe,8464344.053,85721,0,0,0,no,no,145088,12273,54914,18534,19.11278386,0.479774133,0.77979237,19.80096687,5.7825971339999995,5.772249792999999,1.942750716,1100000
11021,11024,2013-10-07,76,45.0,5.0,16.0,1.0,2003.0,3.0,10.0,2.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,23.10818996,3.44154384,0.42750345100000003,25.75792887,0.807606078,0.807606078,4.988065245,2000000
25775,25778,2014-12-03,78,74.0,12.0,12.0,4.0,2015.0,3.0,1.0,1.0,Nagornoe,5293464.965,77878,3,0,2,no,no,115352,10600,49882,17396,8.626075639,0.824327713,0.710228042,8.531584293,0.492711664,0.486612685,1.49232028,15190446
23096,23099,2014-09-30,50,33.0,2.0,5.0,2.0,1959.0,3.0,7.0,2.0,Danilovskoe,12495435.25,91100,3,0,11,no,no,102590,12370,54478,24252,3.7860795019999998,1.57758983,0.10585256400000001,2.398219407,2.432415442,2.253689524,2.480903284,8000000
13680,13683,2014-01-13,41,26.0,5.0,5.0,1.0,1965.0,2.0,8.0,2.0,Severnoe Izmajlovo,4190070.548,85083,0,0,4,no,no,139322,11746,49742,23595,14.04112946,0.885856202,2.460232161,12.13052563,2.334817815,2.334817815,1.5782245819999998,5400000
10307,10310,2013-09-05,44,19.0,9.0,19.0,4.0,2006.0,1.0,11.0,2.0,Vojkovskoe,5333221.259,64931,2,0,5,no,no,73148,8240,38266,18425,10.52905079,0.7146045959999999,0.061005961,8.489854186,1.218465893,1.218465893,2.924265435,8950000
24059,24062,2014-10-28,62,42.0,1.0,12.0,1.0,1971.0,3.0,6.0,3.0,Chertanovo Severnoe,6206098.885,111874,0,0,11,no,no,125354,13326,73503,25045,12.96798164,0.236104772,0.635583385,12.47337335,1.092213087,1.092213087,1.430577815,8500000
25200,25203,2014-11-24,32,20.0,2.0,2.0,5.0,1964.0,1.0,5.0,2.0,Novogireevo,4395332.782,94561,2,0,5,no,no,72131,13523,56908,24130,10.11024014,2.158363312,0.654778627,10.7040538,1.060541808,1.060541808,0.850178315,990000
16013,16016,2014-03-13,32,21.0,5.0,9.0,5.0,1966.0,1.0,5.0,2.0,Danilovskoe,12495435.25,91100,3,0,11,no,no,102590,12370,54478,24252,3.160233953,1.65968287,0.8277917290000001,1.68030901,0.713719104,0.713719104,1.449540672,7800000
29492,29495,2015-04-30,53,30.0,9.0,12.0,1.0,1975.0,2.0,8.0,2.0,Orehovo-Borisovo Juzhnoe,7128794.3379999995,145576,1,0,6,no,no,129207,13595,104635,27346,17.13251343,1.525788696,1.9261721669999998,17.95721978,1.412998042,1.412998042,2.619474531,9400000
13961,13964,2014-01-21,38,19.0,2.0,14.0,1.0,2007.0,1.0,7.0,3.0,Zapadnoe Degunino,7632939.805,78810,0,0,5,no,no,87713,11996,51138,15676,13.58698338,0.73811481,0.712084237,10.16115445,1.3853413730000002,1.079133511,3.2929874060000004,6200000
26773,26776,2014-12-18,35,20.0,5.0,9.0,1.0,1980.0,1.0,6.0,2.0,Orehovo-Borisovo Juzhnoe,7128794.3379999995,145576,1,0,6,no,no,129207,13595,104635,27346,17.83815702,0.6528683989999999,2.519115577,18.86321119,1.146764365,1.146764365,3.50028051,6200000
30034,30037,2015-05-29,40,16.0,14.0,22.0,6.0,2010.0,1.0,11.0,3.0,Levoberezhnoe,6424173.859,51455,0,0,7,no,no,96959,5836,31832,13787,14.33319969,0.8586065009999999,1.864026901,14.59476736,0.8095900340000001,0.8095900340000001,1.712379545,2000000
27106,27109,2014-12-24,96,53.0,12.0,14.0,1.0,1998.0,3.0,8.0,3.0,Ivanovskoe,10207215.1,122862,1,0,1,no,no,157010,12919,77612,32331,13.26077278,0.538044753,1.198582022,13.08104641,1.800154288,1.803358169,2.266361355,16000000
25429,25432,2014-11-27,32,20.0,3.0,5.0,1.0,1965.0,1.0,5.0,2.0,Koptevo,4787424.272,96959,4,0,0,no,no,78810,13901,59120,23938,9.830572068,1.651468028,1.072626611,10.0189714,1.964917654,1.9260972269999999,3.735226205,6000000
9358,9361,2013-07-20,50,30.0,7.0,17.0,1.0,1992.0,2.0,8.0,3.0,Severnoe Butovo,8889466.752,90114,2,0,8,no,no,78616,10562,65270,14282,20.37622409,1.597861559,1.321718584,22.1161813,0.938211713,0.938211713,3.0897687639999996,8500000
16897,16900,2014-04-02,45,29.0,4.0,9.0,1.0,1969.0,2.0,6.0,3.0,Ivanovskoe,10207215.1,122862,1,0,1,no,no,157010,12919,77612,32331,13.32333034,0.443391421,0.8382095159999999,13.17983416,1.898942032,1.902145913,2.328057896,6300000
19046,19049,2014-05-28,48,42.0,18.0,25.0,1.0,2014.0,1.0,1.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,20.54946417,1.905125046,1.2148613240000001,24.06121446,3.7768359589999996,3.7768359589999996,4.317743898,5335000
26941,26944,2014-12-20,82,48.0,6.0,7.0,1.0,1995.0,3.0,8.0,4.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,18.337556,1.632647173,1.1209442490000001,16.17994303,1.068193357,1.068193357,5.181761558,13700000
28106,28109,2015-02-26,75,42.0,4.0,18.0,1.0,2008.0,3.0,11.0,3.0,Filevskij Park,9629358.472000001,89467,3,0,6,no,no,112804,8294,65115,16058,7.981396135,0.839822617,0.7490174,9.288736434,3.818963277,3.78553686,1.583204448,16400000
26749,26752,2014-12-18,44,27.0,3.0,9.0,1.0,1975.0,2.0,6.0,3.0,Zjablikovo,4602089.659,130229,0,0,5,no,no,48439,18221,82231,29777,16.13338131,2.108686461,3.597000487,17.28552951,0.359698125,0.359698125,1.716732186,7300000
18258,18261,2014-05-08,41,18.0,12.0,15.0,1.0,2013.0,1.0,9.0,2.0,Novogireevo,4395332.782,94561,2,0,5,no,no,72131,13523,56908,24130,11.21080645,2.501503541,0.296160211,11.65871783,1.630018081,1.630018081,0.407484722,5700336
29639,29642,2015-05-11,56,32.0,11.0,17.0,1.0,1987.0,2.0,10.0,3.0,Zjablikovo,4602089.659,130229,0,0,5,no,no,48439,18221,82231,29777,16.38367069,1.8268108,3.8778327669999997,17.7449944,0.207979948,0.207979948,1.8985047590000002,8500000
17164,17167,2014-04-09,51,26.0,5.0,23.0,4.0,2008.0,2.0,6.0,3.0,Ramenki,18800000.1,125111,5,1,5,no,no,61039,16928,79011,29172,8.487992363,2.253269953,1.881605925,8.404435327,1.485294059,1.3686538480000001,1.237534865,10000000
28531,28534,2015-03-23,40,20.0,9.0,12.0,1.0,1980.0,1.0,8.0,2.0,Strogino,16751119.46,155427,1,0,10,no,no,156377,20003,97920,37504,14.62021678,0.833117379,2.456903873,17.29369173,0.41018563,0.41018563,3.4243365960000003,8200000
16004,16007,2014-03-13,51,30.0,9.0,14.0,1.0,1988.0,2.0,8.0,3.0,Dmitrovskoe,7126815.285,87713,1,0,5,no,yes,100846,9604,61600,16509,16.20809763,0.042102257000000004,0.620739625,12.60926347,3.4686921039999996,3.4686921039999996,2.729442909,7750000
14199,14202,2014-01-28,57,38.0,2.0,9.0,1.0,1968.0,3.0,6.0,3.0,Caricyno,8287309.438999999,125354,3,0,2,no,no,145576,11908,84387,29059,13.27387313,3.8076194969999997,0.36445562200000003,13.85605285,2.172701556,2.153595773,0.6239641570000001,2500000
26169,26172,2014-12-09,52,31.0,8.0,14.0,2.0,1973.0,2.0,8.0,3.0,Sokolinaja Gora,7905261.321,85956,5,1,8,no,no,85083,9647,55337,20972,7.329385547999999,0.909244513,0.5785346029999999,7.087443642999999,0.974416737,0.974416737,1.8949978140000001,2000000
20121,20124,2014-06-25,49,47.0,4.0,14.0,5.0,1971.0,2.0,9.0,3.0,Chertanovo Juzhnoe,9282438.657,143661,3,0,9,no,no,112221,17830,93309,32522,16.76804106,0.402368094,0.646266479,16.11681307,0.7078466390000001,0.7078466390000001,2.4838707909999997,7050000
17575,17578,2014-04-18,60,45.0,7.0,9.0,1.0,1973.0,3.0,6.0,2.0,Gol'janovo,14286990.83,157010,3,0,5,no,no,12327,16831,98260,41919,15.180941699999998,0.426691019,2.954407282,13.14910348,3.252772101,3.3216572189999996,3.079035072,7400000
21866,21869,2014-08-25,71,42.0,3.0,14.0,6.0,2007.0,3.0,8.0,2.0,Dmitrovskoe,7126815.285,87713,1,0,5,no,yes,100846,9604,61600,16509,15.61594284,1.13956655,0.8986289009999999,12.69368399,3.917870916,3.611663053,2.104050167,10000000
22643,22646,2014-09-18,32,19.0,5.0,9.0,1.0,1980.0,1.0,5.0,3.0,Otradnoe,10053051.74,175518,1,0,9,no,no,61396,21400,112133,41985,12.23076903,1.970644482,0.97014675,10.32107275,1.760278276,1.4137908019999998,1.383031995,6000000
20171,20174,2014-06-26,63,38.0,6.0,9.0,1.0,1974.0,3.0,8.0,2.0,Otradnoe,10053051.74,175518,1,0,9,no,no,61396,21400,112133,41985,12.1211412,3.510863775,1.6980027080000002,9.19869228,1.7375650569999999,2.137464709,3.036574582,9300000
12988,12991,2013-12-11,41,27.0,3.0,5.0,2.0,1966.0,2.0,5.0,2.0,Mozhajskoe,16861532.79,132349,1,0,9,no,no,142462,20725,82808,28816,12.84325835,0.591623392,0.363813292,12.19504833,3.4893555519999997,4.267856491,0.673087808,6300000
23714,23717,2014-10-20,52,31.0,13.0,16.0,1.0,1983.0,1.0,9.0,2.0,Chertanovo Juzhnoe,9282438.657,143661,3,0,9,no,no,112221,17830,93309,32522,17.70827709,0.263864782,1.243551525,17.60963666,0.886653556,0.806993924,2.088239123,4000000
11607,11610,2013-10-28,20,12.0,2.0,9.0,2.0,1971.0,1.0,2.0,2.0,Mozhajskoe,16861532.79,132349,1,0,9,no,no,142462,20725,82808,28816,13.35025979,0.782186832,0.21853192300000002,11.78267788,2.8049020419999997,3.775977138,0.7333679559999999,4200000
17197,17200,2014-04-09,34,34.0,1.0,16.0,5.0,1984.0,1.0,1.0,2.0,Mozhajskoe,16861532.79,132349,1,0,9,no,no,142462,20725,82808,28816,14.13767519,0.471877282,1.430231415,12.84735278,5.005558233,5.005558233,2.39653483,5500000
19860,19863,2014-06-19,53,31.0,5.0,22.0,4.0,2004.0,2.0,9.0,3.0,Novokosino,3707575.212,103746,1,0,4,no,no,94561,11940,73158,18648,14.76964571,1.008469082,1.419496638,19.94728459,1.141889717,1.045036725,3.760094325,9600000
15755,15758,2014-03-05,33,19.0,8.0,9.0,1.0,1971.0,1.0,6.0,2.0,Veshnjaki,10518366.87,118945,2,0,4,no,no,104410,11729,74032,33184,13.12940654,0.808891039,0.7927789540000001,13.90209179,1.1089970679999999,0.997844255,1.9458478469999998,5000000
12121,12124,2013-11-14,29,18.0,1.0,5.0,2.0,1963.0,1.0,5.0,2.0,Juzhnoportovoe,4579593.033,71715,4,0,7,no,no,101708,9458,44334,17923,3.911830024,1.45617623,0.06077141900000001,4.22499525,1.154828966,1.154828966,1.6597738290000001,1000000
18149,18152,2014-05-06,41,26.0,4.0,5.0,5.0,1963.0,2.0,5.0,3.0,Timirjazevskoe,10508030.1,81887,2,0,5,no,no,57107,11205,52030,18652,7.591174656000001,0.39723334899999996,0.487228881,3.85797363,0.6223060539999999,0.8335272579999999,2.71105678,7700000
14215,14218,2014-01-28,33,16.0,2.0,9.0,1.0,1986.0,1.0,7.0,2.0,Vostochnoe Izmajlovo,3799999.352,76308,4,0,1,no,no,118945,10530,48790,16988,12.86804824,1.571211541,1.393277047,12.87628408,2.321605409,1.760938635,1.3718430019999999,5300000
18872,18875,2014-05-26,74,74.0,1.0,1.0,1.0,2014.0,3.0,1.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,19.50939074,2.905142118,2.453746835,25.40397188,0.529301675,0.529301675,3.147957617,7595100
16931,16934,2014-04-03,35,19.0,1.0,10.0,1.0,1969.0,1.0,9.0,2.0,Tekstil'shhiki,4808269.831,101708,1,0,0,no,no,101982,13028,63388,25292,8.088336529,1.08622443,0.342422675,9.546398005,1.69136301,1.69136301,0.059403986,5000000
27739,27742,2015-02-05,56,56.0,5.0,22.0,1.0,2015.0,2.0,1.0,1.0,Hovrino,5264733.751,80791,0,0,1,no,no,81887,11356,47628,21807,13.31001295,1.517625393,1.4924149230000001,12.76961097,1.894725781,1.894725781,2.75327182,8215901
14189,14192,2014-01-28,44,42.0,9.0,9.0,1.0,1975.0,2.0,5.0,2.0,Otradnoe,10053051.74,175518,1,0,9,no,no,61396,21400,112133,41985,11.80957252,3.539965745,1.296151893,8.796023942,1.33489672,1.33489672,2.679016219,6900000
15110,15113,2014-02-17,60,60.0,8.0,8.0,1.0,2014.0,2.0,1.0,1.0,Poselenie Voskresenskoe,21494094.8,7122,0,0,0,no,no,9553,1021,4568,1533,25.59597356,4.540853936,1.128409282,29.07249357,2.254916339,2.254916339,7.4364867939999995,6498270
21247,21250,2014-08-02,47,30.0,7.0,12.0,1.0,1973.0,2.0,6.0,3.0,Birjulevo Zapadnoe,8464344.053,85721,0,0,0,no,no,145088,12273,54914,18534,17.44122363,1.815258359,0.499375623,19.08451279,5.154622829,5.148058682,1.946380239,6000000
28191,28194,2015-03-03,62,32.0,16.0,17.0,6.0,2010.0,2.0,12.0,2.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,19.49980998,3.22362548,2.7568046589999997,25.1226996,0.7037197559999999,0.43111249100000004,3.183964027,2000000
18874,18877,2014-05-26,44,28.0,4.0,5.0,1.0,1965.0,2.0,5.0,3.0,Golovinskoe,8841267.454,100846,2,0,5,no,yes,94564,10346,63495,27005,12.68931322,2.342568472,0.7175313090000001,9.771080037,2.0314206969999997,2.0314206969999997,3.534659612,2000000
19186,19189,2014-05-31,80,45.0,6.0,12.0,1.0,2005.0,3.0,12.0,2.0,Kosino-Uhtomskoe,14883622.34,72131,1,0,0,no,no,102828,13954,49242,8935,17.08923751,2.524833887,2.181869933,22.65471567,1.068294471,1.068294471,1.307692841,11000000
19775,19778,2014-06-18,64,43.0,2.0,9.0,1.0,1968.0,3.0,7.0,3.0,Severnoe Medvedkovo,5725729.259,122873,1,0,0,no,no,60315,19487,77062,26324,14.97148926,0.9880134840000001,1.9793406759999999,11.84211322,0.612208043,0.612208043,0.783130763,8850000
12575,12578,2013-11-27,51,30.0,7.0,17.0,1.0,1987.0,2.0,8.0,2.0,Krylatskoe,12164477.11,78507,2,0,6,no,no,67710,10175,48620,19712,12.88554461,0.764812626,3.4116877430000003,14.03372013,1.006899734,1.006899734,2.179669565,1800000
28431,28434,2015-03-18,47,31.0,1.0,12.0,5.0,1965.0,2.0,9.0,3.0,Kuz'minki,7984443.568,142243,1,0,5,no,no,31167,16405,93811,32027,10.18945048,0.25080920100000004,1.171273718,10.91944159,1.039027074,0.318442548,0.430577315,12000000
16181,16184,2014-03-18,31,19.0,3.0,5.0,2.0,1965.0,1.0,5.0,3.0,Gol'janovo,14286990.83,157010,3,0,5,no,no,12327,16831,98260,41919,12.04146841,3.261453968,0.9017828290000001,9.224522671,1.476601541,1.42152983,0.7781162890000001,5100000
17045,17048,2014-04-07,31,20.0,9.0,9.0,2.0,1964.0,1.0,5.0,3.0,Donskoe,5686537.395,48439,0,0,3,no,no,91100,7033,28737,12669,3.940221624,0.966553343,0.984317524,4.328241739,1.384839468,1.384839468,0.51450247,7000000
12641,12644,2013-11-29,45,30.0,11.0,12.0,1.0,1973.0,2.0,6.0,3.0,Birjulevo Zapadnoe,8464344.053,85721,0,0,0,no,no,145088,12273,54914,18534,18.48701145,1.0657266029999999,0.422910907,20.03900404,6.390380707,6.101783676,2.355694527,5900000
11330,11333,2013-10-17,44,28.0,5.0,12.0,1.0,1973.0,2.0,6.0,3.0,Birjulevo Zapadnoe,8464344.053,85721,0,0,0,no,no,145088,12273,54914,18534,17.88878849,1.455521614,0.442602005,18.87406501,4.94417505,4.937610903,2.328435753,5700000
25576,25579,2014-12-01,63,44.0,5.0,12.0,1.0,1979.0,3.0,6.0,2.0,Altuf'evskoe,3294351.983,55125,1,0,3,no,no,78418,8140,34611,12374,14.15418231,2.524689974,0.464365751,12.60154518,0.507372686,0.507372686,1.041830101,3000000
20040,20043,2014-06-24,54,32.0,10.0,16.0,1.0,1978.0,2.0,9.0,2.0,Jasenevo,24813850.39,174831,1,0,7,no,no,178264,23483,105171,46177,17.60163678,0.6534073020000001,4.88475373,21.42420352,1.680983329,1.64914321,0.616679028,8850000
24026,24029,2014-10-28,60,44.0,7.0,9.0,1.0,1970.0,3.0,6.0,3.0,Veshnjaki,10518366.87,118945,2,0,4,no,no,104410,11729,74032,33184,13.48123551,0.441816139,1.01881777,17.38496739,1.686187984,1.638183931,2.255908669,8700000
13978,13981,2014-01-22,34,19.0,5.0,12.0,5.0,1967.0,1.0,9.0,3.0,Nagatinskij Zaton,9589336.912,115352,1,0,3,no,no,76284,15727,70194,29431,8.897026558,3.316178111,1.3477027380000002,10.53142566,1.936176897,1.923892674,2.540636302,7700000
23909,23912,2014-10-24,32,18.0,1.0,9.0,1.0,1970.0,1.0,6.0,3.0,Caricyno,8287309.438999999,125354,3,0,2,no,no,145576,11908,84387,29059,14.34056435,2.8490749419999997,0.573691249,14.28209954,1.056577167,1.056577167,0.610254039,5700000
29212,29215,2015-04-18,53,34.0,5.0,9.0,1.0,1973.0,2.0,6.0,2.0,Ivanovskoe,10207215.1,122862,1,0,1,no,no,157010,12919,77612,32331,13.45897161,0.39081041200000005,1.553991155,13.48691226,2.86198228,2.368110099,2.518874041,8200000
27840,27843,2015-02-10,55,32.0,13.0,17.0,1.0,1997.0,2.0,9.0,3.0,Novokosino,3707575.212,103746,1,0,4,no,no,94561,11940,73158,18648,14.54080508,0.777774306,1.407827001,19.86723091,1.4557185119999998,1.35886552,3.720440223,3000000
29080,29083,2015-04-13,68,41.0,5.0,7.0,2.0,1951.0,2.0,9.0,2.0,Sokol,3496889.653,57107,0,0,3,no,no,57995,6807,36496,13804,8.780500223999999,0.996342873,0.066879602,7.028356343,0.09803893,0.09803893,2.861741115,11900000
15431,15434,2014-02-26,38,20.0,4.0,12.0,1.0,1983.0,1.0,8.0,2.0,Kuncevo,52351766.54,142462,0,0,3,no,no,78507,19784,85551,37127,12.64551893,1.057013931,0.155666868,11.67198264,1.908531988,1.908531988,0.276803972,6700000
18248,18251,2014-05-08,61,1.0,13.0,17.0,1.0,2014.0,2.0,1.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,20.54946417,1.905125046,1.2148613240000001,24.06121446,3.7768359589999996,3.7768359589999996,4.317743898,6036800
26218,26221,2014-12-10,33,20.0,6.0,9.0,1.0,1974.0,1.0,6.0,2.0,Otradnoe,10053051.74,175518,1,0,9,no,no,61396,21400,112133,41985,13.00082692,3.1725043530000003,0.92146835,12.04436504,1.702258998,1.706579624,2.576999961,6500000
24841,24844,2014-11-18,65,64.0,11.0,12.0,4.0,2015.0,3.0,11.0,1.0,Poselenie Filimonkovskoe,35747947.91,2546,0,0,0,no,no,2942,365,1633,548,27.76988468,4.573845863,6.04007171,37.24630834,13.05098244,12.02701276,13.25240998,4605291
19175,19178,2014-05-31,56,35.0,5.0,5.0,5.0,1959.0,2.0,8.0,3.0,Shhukino,7963518.819,105663,3,0,7,no,yes,166803,14588,64875,26200,9.16611314,1.908480149,1.1159553979999999,8.642018476,1.018733536,0.7581753000000001,1.764257564,10300000
28194,28197,2015-03-03,112,76.0,5.0,6.0,2.0,1940.0,4.0,10.0,3.0,Vojkovskoe,5333221.259,64931,2,0,5,no,no,73148,8240,38266,18425,10.69433592,0.035196849,0.243128247,7.906547335,0.305103181,0.305103181,3.101909035,18700000
12792,12795,2013-12-04,29,15.0,3.0,5.0,1.0,1965.0,1.0,5.0,3.0,Shhukino,7963518.819,105663,3,0,7,no,yes,166803,14588,64875,26200,9.068519944,1.87299859,1.057898108,8.382709202000001,0.759424262,0.722557749,1.833088871,6400000
29304,29307,2015-04-22,57,42.0,9.0,9.0,2.0,1968.0,3.0,5.0,3.0,Sviblovo,4441296.195,60315,1,0,5,no,no,37502,7706,40289,12320,10.84971353,1.9919646119999999,0.686536165,7.5744227120000005,0.984512908,0.984512908,3.354858293,12000000
25523,25526,2014-11-29,45,18.0,5.0,5.0,1.0,1965.0,2.0,5.0,2.0,Kuz'minki,7984443.568,142243,1,0,5,no,no,31167,16405,93811,32027,9.746324936,0.759173468,0.13556147300000002,10.95638744,0.871781012,0.871781012,0.619112525,3900000
9778,9781,2013-08-13,38,17.0,7.0,9.0,1.0,2005.0,1.0,1.0,3.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,22.71535183,1.3166861779999999,0.47458967,23.84810262,1.177431927,1.177431927,4.722125609,5600000
17559,17562,2014-04-17,58,40.0,3.0,9.0,1.0,1968.0,3.0,6.0,3.0,Jakimanka,4800968.266,26578,1,1,5,no,no,102726,3639,16642,6297,2.115157838,2.673326388,1.8205805830000001,2.473581002,0.12501487,0.12501487,1.466268065,10450000
24172,24175,2014-10-30,53,32.0,11.0,16.0,1.0,1976.0,2.0,9.0,3.0,Zjablikovo,4602089.659,130229,0,0,5,no,no,48439,18221,82231,29777,16.08761624,2.098161862,3.694752926,17.30572491,0.105547321,0.105547321,1.604334978,9600000
21930,21933,2014-08-27,62,58.0,22.0,25.0,6.0,2015.0,2.0,10.0,1.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,18.7528432,1.74485586,1.6632749690000002,16.40081357,0.031808467,0.031808467,5.509276754,10374099
25501,25504,2014-11-29,34,20.0,3.0,9.0,2.0,1975.0,2.0,6.0,2.0,Ivanovskoe,10207215.1,122862,1,0,1,no,no,157010,12919,77612,32331,13.47254868,0.298664879,0.8434969090000001,14.34046752,1.99869968,1.99869968,2.474540041,6000000
13694,13697,2014-01-14,21,13.0,5.0,9.0,2.0,1972.0,1.0,3.0,2.0,Severnoe Medvedkovo,5725729.259,122873,1,0,0,no,no,60315,19487,77062,26324,14.89732461,1.0031336240000002,1.552608543,12.42288893,0.155480295,0.155480295,1.1414886290000001,4600000
9138,9141,2013-07-11,31,18.0,2.0,5.0,1.0,1963.0,1.0,5.0,2.0,Metrogorodok,27456466.68,36154,0,0,0,no,no,103746,4741,22573,8840,11.381469500000001,3.7311185360000003,0.943772747,8.801087738,1.6427158990000001,1.6427158990000001,1.72852508,4650000
13713,13716,2014-01-14,41,17.0,7.0,19.0,6.0,2010.0,1.0,10.0,2.0,Izmajlovo,15045565.2,102828,6,0,6,no,no,122862,10988,65499,26341,8.947361726,1.688123364,0.881997577,7.798339298999999,1.591939521,1.591939521,2.042804884,3582293
13626,13629,2014-01-10,51,30.0,12.0,12.0,1.0,1978.0,2.0,9.0,3.0,Juzhnoe Medvedkovo,3879802.193,81980,0,0,3,no,no,27992,10412,52793,18775,12.74316501,3.041658089,1.3284925029999999,10.38358491,2.06840721,2.045837185,3.084727893,7000000
27713,27716,2015-02-04,30,11.0,2.0,9.0,1.0,1968.0,1.0,5.0,2.0,Severnoe Tushino,9249237.174,156377,3,0,5,no,no,53786,22961,93843,39573,15.79775257,2.1964446630000003,1.208842317,15.14154199,0.567089608,0.567089608,2.952688798,5950000
24221,24224,2014-10-31,62,44.0,10.0,12.0,1.0,1981.0,3.0,6.0,2.0,Zapadnoe Degunino,7632939.805,78810,0,0,5,no,no,87713,11996,51138,15676,15.89769657,0.789443661,0.112364771,14.19700408,2.721757456,2.03940352,0.575131093,7650000
21345,21348,2014-08-07,39,19.0,3.0,15.0,1.0,2015.0,1.0,10.0,1.0,Poselenie Filimonkovskoe,35747947.91,2546,0,0,0,no,no,2942,365,1633,548,27.00081593,3.088887133,4.517968528,35.62404834,11.42872244,12.65438623,12.61096381,2935219
23208,23211,2014-10-02,86,50.0,15.0,26.0,4.0,2008.0,3.0,9.0,2.0,Shhukino,7963518.819,105663,3,0,7,no,yes,166803,14588,64875,26200,11.74097125,2.940554157,0.318450809,9.929571131,0.713573162,0.670201918,1.294096218,10000000
11086,11089,2013-10-08,35,14.0,3.0,17.0,1.0,2000.0,1.0,9.0,2.0,Veshnjaki,10518366.87,118945,2,0,4,no,no,104410,11729,74032,33184,12.3960445,1.500043339,0.77071159,12.99228433,1.432894825,1.3622501980000001,1.824898614,5200000
16062,16065,2014-03-15,58,34.0,9.0,22.0,1.0,2004.0,2.0,10.0,3.0,Obruchevskoe,6050064.566000001,78616,2,1,4,no,no,83844,9414,51445,17757,11.80229157,0.924322778,5.112885799,13.11995709,1.490235547,1.490235547,0.683505885,11300000
26038,26041,2014-12-09,44,30.0,1.0,5.0,1.0,1960.0,2.0,5.0,2.0,Lomonosovskoe,3326418.7410000004,83844,1,0,1,no,no,64317,10333,49242,24269,9.133925373,0.29660241800000003,3.6685959880000003,9.853161672999999,2.228556834,1.6781253390000002,1.5437313119999998,7700000
15059,15062,2014-02-15,33,18.0,1.0,12.0,5.0,1966.0,1.0,9.0,3.0,Novogireevo,4395332.782,94561,2,0,5,no,no,72131,13523,56908,24130,10.18737889,2.309007651,0.5029896189999999,11.38988667,1.361186919,1.361186919,0.8464591579999999,1000000
16707,16710,2014-03-28,32,18.0,6.0,9.0,1.0,1969.0,1.0,6.0,2.0,Pechatniki,18445806.5,83369,0,0,2,no,no,43795,10341,51393,21635,9.586936825,2.4976596819999997,0.43277132,10.72499128,0.741688621,0.741688621,0.695469808,5200000
20772,20775,2014-07-11,72,44.0,12.0,12.0,1.0,1981.0,3.0,8.0,3.0,Kapotnja,8097031.584,31167,0,0,0,yes,no,219609,3687,20975,6505,16.82094911,0.5306058229999999,0.98593262,22.0750562,8.455289469,6.76697055,3.677935803,6300000
18680,18683,2014-05-21,106,66.0,10.0,24.0,1.0,1999.0,4.0,11.0,3.0,Chertanovo Severnoe,6206098.885,111874,0,0,11,no,no,125354,13326,73503,25045,12.01285512,0.34003373200000003,0.664541997,11.40301801,2.0442159109999998,0.782756806,1.268779775,20400000
22139,22142,2014-09-02,26,12.0,11.0,16.0,1.0,1973.0,1.0,7.0,2.0,Sviblovo,4441296.195,60315,1,0,5,no,no,37502,7706,40289,12320,11.13686341,2.13073875,0.973141151,8.096861767,1.400643255,1.400643255,3.567037239,5100000
14703,14706,2014-02-07,72,72.0,9.0,9.0,6.0,2015.0,2.0,0.0,1.0,Ramenki,18800000.1,125111,5,1,5,no,no,61039,16928,79011,29172,10.91522293,3.4727529710000002,0.20305005,11.83170599,4.831326144,3.2772977869999997,1.52225299,12675250
17924,17927,2014-04-28,38,17.0,11.0,12.0,1.0,2004.0,1.0,8.0,3.0,Kosino-Uhtomskoe,14883622.34,72131,1,0,0,no,no,102828,13954,49242,8935,17.34764015,2.70252057,2.342434445,22.91329707,1.206502749,1.206502749,1.503176265,1500000
22526,22529,2014-09-15,35,19.0,11.0,12.0,1.0,1969.0,1.0,9.0,2.0,Novogireevo,4395332.782,94561,2,0,5,no,no,72131,13523,56908,24130,11.30919437,1.881577751,0.92719359,11.70677241,1.319801658,1.319801658,0.5981028589999999,6300000
26528,26531,2014-12-16,57,38.0,1.0,9.0,1.0,1970.0,3.0,6.0,3.0,Chertanovo Severnoe,6206098.885,111874,0,0,11,no,no,125354,13326,73503,25045,12.70281993,1.180842226,1.4410543519999999,12.85660309,1.1888241659999998,0.932340704,1.053076038,3000000
